Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
5,5,15829.126,0.46503,-0.00601,12516.703,0.47141,0.00725,9909.4424,0.47772,0.01884,7835.48,0.48386,0.02684,6217.2461,0.4916,0.0351,4905.291,0.50066,0.04047,3881.2737,0.50762,0.04664,3070.9827,0.51721,0.05356,2430.7778,0.52561,0.05768,1923.1537,0.53542,0.06308,1522.4358,0.54664,0.06893,1203.8446,0.55617,0.07384,952.86591,0.56823,0.07885,754.27557,0.58068,0.08263,596.71857,0.59281,0.08792,471.96338,0.606,0.09396,373.20856,0.61985,0.09916,295.47278,0.63508,0.10244,233.87738,0.65,0.10864,185.05922,0.66583,0.11343,146.35823,0.6834,0.11948,115.77804,0.70025,0.12672,91.6721,0.71663,0.13353,72.51701,0.73621,0.14276,57.36816,0.7557,0.15267,45.3629,0.77927,0.16265,35.93134,0.80221,0.17274,28.40909,0.83279,0.18679,22.48202,0.86647,0.19758,17.79613,0.90259,0.20446,14.06813,0.94145,0.20958,11.1448,0.98411,0.20518,8.81772,1.02485,0.19995,6.97545,1.05951,0.18373,5.5173,1.09049,0.16474,4.36941,1.11827,0.14933,3.45686,1.13743,0.13621,2.73547,1.15009,0.12011,2.16054,1.16013,0.1047,1.70952,1.16993,0.0906,1.35352,1.18057,0.07779,1.07079,1.19365,0.071,0.84734,1.20576,0.07121,0.67072,1.21417,0.07613,0.53067,1.21604,0.08561,0.41976,1.21225,0.09157,0.33183,1.20793,0.09213,0.26261,1.20876,0.08766,0.20791,1.2186,0.08434,0.16452,1.23774,0.08541,0.13007,1.2646,0.09733,0.10309,1.29472,0.12436,0.08153,1.31937,0.1674,0.06443,1.33387,0.21665,0.05102,1.33228,0.26512,0.04042,1.32936,0.29684,0.03192,1.34221,0.31698,0.02528,1.37598,0.3346,0.01999,1.42879,0.35544,25,79
5,1,15829.126,0.76225,0.00517,12516.703,0.77158,0.01507,9909.4424,0.78103,0.02388,7835.48,0.78855,0.02958,6217.2461,0.79782,0.03514,4905.291,0.80599,0.03997,3881.2737,0.81298,0.04436,3070.9827,0.8192,0.04442,2430.7778,0.82814,0.04728,1923.1537,0.83558,0.05088,1522.4358,0.84303,0.05383,1203.8446,0.85246,0.05682,952.86591,0.86024,0.05854,754.27557,0.86892,0.06117,596.71857,0.8773,0.06365,471.96338,0.88608,0.06585,373.20856,0.89579,0.06929,295.47278,0.90523,0.07241,233.87738,0.91554,0.07731,185.05922,0.9264,0.07962,146.35823,0.93797,0.08647,115.77804,0.94756,0.09143,91.6721,0.9595,0.09951,72.51701,0.97269,0.10789,57.36816,0.9882,0.11635,45.3629,1.0029,0.12702,35.93134,1.01966,0.13944,28.40909,1.04107,0.15363,22.48202,1.06491,0.16854,17.79613,1.09382,0.18539,14.06813,1.12858,0.19877,11.1448,1.16625,0.20958,8.81772,1.21014,0.21354,6.97545,1.25211,0.2069,5.5173,1.29189,0.20276,4.36941,1.32784,0.18556,3.45686,1.36113,0.17041,2.73547,1.38464,0.15285,2.16054,1.4059,0.13375,1.70952,1.42193,0.1178,1.35352,1.43398,0.10595,1.07079,1.44345,0.09571,0.84734,1.45114,0.08788,0.67072,1.45886,0.08282,0.53067,1.46543,0.0813,0.41976,1.47112,0.08189,0.33183,1.47718,0.08426,0.26261,1.48509,0.08938,0.20791,1.49516,0.09811,0.16452,1.50547,0.11145,0.13007,1.51473,0.12724,0.10309,1.52545,0.1429,0.08153,1.54326,0.15935,0.06443,1.56543,0.18229,0.05102,1.5891,0.21125,0.04042,1.61403,0.23994,0.03192,1.64836,0.26667,0.02528,1.69469,0.30008,0.01999,1.74689,0.34462,45,81
5,5,15829.126,0.47902,0.00271,12516.703,0.4842,0.01609,9909.4424,0.4917,0.02452,7835.48,0.50038,0.03353,6217.2461,0.50939,0.04002,4905.291,0.51807,0.04646,3881.2737,0.52658,0.05148,3070.9827,0.53654,0.0569,2430.7778,0.54433,0.06078,1923.1537,0.55346,0.066,1522.4358,0.56392,0.06954,1203.8446,0.57739,0.07536,952.86591,0.58943,0.08091,754.27557,0.60123,0.08455,596.71857,0.61431,0.09036,471.96338,0.62688,0.09533,373.20856,0.64103,0.10146,295.47278,0.65562,0.10628,233.87738,0.67425,0.11269,185.05922,0.68888,0.12013,146.35823,0.70664,0.12536,115.77804,0.72438,0.13005,91.6721,0.74428,0.13791,72.51701,0.76162,0.14466,57.36816,0.78733,0.15392,45.3629,0.80783,0.16285,35.93134,0.81913,0.17456,28.40909,0.8445,0.18645,22.48202,0.86404,0.20303,17.79613,0.88707,0.23243,14.06813,0.93765,0.26231,11.1448,0.96207,0.28034,8.81772,1.03301,0.30604,6.97545,1.08354,0.35476,5.5173,1.12911,0.352,4.36941,1.19969,0.33858,3.45686,1.30426,0.32026,2.73547,1.40117,0.33607,2.16054,1.44824,0.35033,1.70952,1.45584,0.33473,1.35352,1.44806,0.28071,1.07079,1.4539,0.19435,0.84734,1.49991,0.10222,0.67072,1.57421,0.04294,0.53067,1.67497,0.04115,0.41976,1.74693,0.1119,0.33183,1.74428,0.22178,0.26261,1.65827,0.31426,0.20791,1.51833,0.33342,0.16452,1.39122,0.25837,0.13007,1.33993,0.1142,0.10309,1.39629,-0.03783,0.08153,1.55406,-0.13374,0.06443,1.75723,-0.13086,0.05102,2.01112,0.0231,0.04042,2.17621,0.35404,0.03192,2.13062,0.79405,0.02528,1.80503,1.17628,0.01999,1.2395,1.30239,25,53
5,1,15829.126,0.36707,-0.02138,12516.703,0.3749,-0.00518,9909.4424,0.38168,0.01044,7835.48,0.38906,0.02187,6217.2461,0.39725,0.03221,4905.291,0.40618,0.04012,3881.2737,0.41572,0.04901,3070.9827,0.42503,0.0584,2430.7778,0.43462,0.06433,1923.1537,0.44536,0.07171,1522.4358,0.45717,0.07919,1203.8446,0.47071,0.08583,952.86591,0.48331,0.09236,754.27557,0.49645,0.09958,596.71857,0.51437,0.10576,471.96338,0.52836,0.11341,373.20856,0.54611,0.12065,295.47278,0.56585,0.12899,233.87738,0.58473,0.13352,185.05922,0.60579,0.14216,146.35823,0.62701,0.14855,115.77804,0.64956,0.15683,91.6721,0.67264,0.16369,72.51701,0.69718,0.17202,57.36816,0.72334,0.17843,45.3629,0.75061,0.18717,35.93134,0.77682,0.19803,28.40909,0.80499,0.21063,22.48202,0.83858,0.22222,17.79613,0.87577,0.23755,14.06813,0.919,0.24548,11.1448,0.96672,0.25428,8.81772,1.01582,0.25415,6.97545,1.06462,0.2514,5.5173,1.1128,0.23303,4.36941,1.15091,0.21887,3.45686,1.18766,0.19333,2.73547,1.21837,0.17285,2.16054,1.23986,0.15203,1.70952,1.25667,0.13188,1.35352,1.27035,0.11492,1.07079,1.28092,0.10093,0.84734,1.28886,0.09108,0.67072,1.29501,0.084,0.53067,1.30151,0.07774,0.41976,1.30856,0.07579,0.33183,1.31422,0.07769,0.26261,1.3194,0.08152,0.20791,1.32415,0.08735,0.16452,1.33156,0.09449,0.13007,1.34105,0.10631,0.10309,1.35086,0.12272,0.08153,1.36077,0.14272,0.06443,1.37589,0.16486,0.05102,1.39825,0.18979,0.04042,1.42803,0.22569,0.03192,1.45683,0.27057,0.02528,1.48504,0.31347,0.01999,1.52442,0.35024,25,88
5,1,15829.126,0.36662,-0.0202,12516.703,0.37331,-0.00407,9909.4424,0.38002,0.00965,7835.48,0.38812,0.0223,6217.2461,0.39525,0.03203,4905.291,0.40604,0.04247,3881.2737,0.41351,0.04901,3070.9827,0.42243,0.05739,2430.7778,0.4333,0.06639,1923.1537,0.44469,0.07318,1522.4358,0.45621,0.07895,1203.8446,0.46985,0.08672,952.86591,0.4831,0.09145,754.27557,0.49679,0.09894,596.71857,0.51344,0.10485,471.96338,0.52981,0.11373,373.20856,0.54768,0.12086,295.47278,0.56546,0.12718,233.87738,0.58605,0.13572,185.05922,0.60686,0.14245,146.35823,0.62834,0.15071,115.77804,0.6505,0.15699,91.6721,0.67528,0.164,72.51701,0.69899,0.17192,57.36816,0.72352,0.18027,45.3629,0.75091,0.18944,35.93134,0.77912,0.1979,28.40909,0.80703,0.21186,22.48202,0.84158,0.22484,17.79613,0.87911,0.23548,14.06813,0.92118,0.24844,11.1448,0.96963,0.252,8.81772,1.01704,0.25243,6.97545,1.06355,0.24748,5.5173,1.11369,0.23308,4.36941,1.15025,0.21622,3.45686,1.1875,0.19333,2.73547,1.21589,0.1717,2.16054,1.23752,0.15016,1.70952,1.25451,0.13018,1.35352,1.26828,0.11392,1.07079,1.27928,0.10097,0.84734,1.28661,0.09074,0.67072,1.29341,0.08349,0.53067,1.2997,0.07795,0.41976,1.30587,0.0764,0.33183,1.31079,0.07768,0.26261,1.31575,0.08081,0.20791,1.32199,0.08598,0.16452,1.33062,0.09503,0.13007,1.33985,0.10949,0.10309,1.34819,0.12733,0.08153,1.35755,0.14583,0.06443,1.37176,0.16892,0.05102,1.39485,0.19287,0.04042,1.41968,0.22946,0.03192,1.44464,0.27036,0.02528,1.47776,0.30861,0.01999,1.52716,0.35176,25,88
5,1,15829.126,0.40654,-0.01574,12516.703,0.41323,-0.0004,9909.4424,0.42098,0.01412,7835.48,0.42753,0.02397,6217.2461,0.43806,0.03303,4905.291,0.44558,0.04154,3881.2737,0.45494,0.04919,3070.9827,0.46315,0.05626,2430.7778,0.47303,0.06484,1923.1537,0.48505,0.07087,1522.4358,0.49474,0.07628,1203.8446,0.50761,0.08364,952.86591,0.52103,0.08879,754.27557,0.53334,0.09553,596.71857,0.54825,0.1031,471.96338,0.56392,0.1119,373.20856,0.58047,0.11757,295.47278,0.59861,0.12539,233.87738,0.61698,0.134,185.05922,0.63722,0.14079,146.35823,0.65918,0.14984,115.77804,0.68252,0.15846,91.6721,0.70632,0.16826,72.51701,0.72881,0.17646,57.36816,0.75428,0.1864,45.3629,0.78117,0.19683,35.93134,0.80692,0.20927,28.40909,0.83634,0.22397,22.48202,0.86776,0.24155,17.79613,0.90441,0.26175,14.06813,0.94897,0.28184,11.1448,0.99707,0.30041,8.81772,1.05588,0.31579,6.97545,1.12084,0.31491,5.5173,1.17949,0.31628,4.36941,1.2457,0.29958,3.45686,1.30069,0.28365,2.73547,1.34703,0.25467,2.16054,1.38801,0.22453,1.70952,1.41886,0.19792,1.35352,1.44099,0.17277,1.07079,1.45795,0.14966,0.84734,1.47133,0.1315,0.67072,1.48217,0.11806,0.53067,1.49021,0.10936,0.41976,1.49666,0.10326,0.33183,1.50492,0.10103,0.26261,1.51299,0.10289,0.20791,1.52134,0.11025,0.16452,1.52862,0.12212,0.13007,1.53587,0.13551,0.10309,1.54664,0.15105,0.08153,1.56353,0.17249,0.06443,1.58304,0.20226,0.05102,1.60221,0.23749,0.04042,1.62789,0.2731,0.03192,1.66938,0.31415,0.02528,1.72126,0.36913,0.01999,1.77339,0.43858,25,76
5,2,15829.126,0.4245,-0.00352,12516.703,0.43002,0.00731,9909.4424,0.43774,0.0154,7835.48,0.44545,0.024,6217.2461,0.4538,0.0303,4905.291,0.46184,0.0351,3881.2737,0.46906,0.0391,3070.9827,0.47742,0.0418,2430.7778,0.48549,0.04664,1923.1537,0.49223,0.04975,1522.4358,0.50159,0.05475,1203.8446,0.5081,0.05729,952.86591,0.51955,0.05846,754.27557,0.5291,0.06211,596.71857,0.53854,0.06451,471.96338,0.54777,0.06782,373.20856,0.55847,0.0705,295.47278,0.57021,0.07397,233.87738,0.57824,0.07668,185.05922,0.58998,0.0798,146.35823,0.59996,0.08427,115.77804,0.61241,0.09056,91.6721,0.62456,0.09621,72.51701,0.63749,0.10335,57.36816,0.6491,0.10811,45.3629,0.66524,0.11511,35.93134,0.68768,0.12748,28.40909,0.70549,0.13604,22.48202,0.73312,0.14219,17.79613,0.76619,0.14403,14.06813,0.78647,0.13478,11.1448,0.822,0.14243,8.81772,0.83161,0.12197,6.97545,0.8661,0.10156,5.5173,0.89386,0.10751,4.36941,0.88984,0.10831,3.45686,0.87973,0.08611,2.73547,0.8862,0.04896,2.16054,0.9166,0.02333,1.70952,0.95264,0.02504,1.35352,0.97404,0.05306,1.07079,0.96375,0.09015,0.84734,0.92515,0.11061,0.67072,0.8841,0.10137,0.53067,0.85364,0.05767,0.41976,0.86044,0.00281,0.33183,0.90543,-0.03433,0.26261,0.96321,-0.03288,0.20791,1.00989,0.0054,0.16452,1.02796,0.06489,0.13007,1.01185,0.12853,0.10309,0.96708,0.18234,0.08153,0.89517,0.2077,0.06443,0.82181,0.19442,0.05102,0.77145,0.10427,0.04042,0.80542,-0.03597,0.03192,0.96711,-0.15986,0.02528,1.24768,-0.17245,0.01999,1.58055,0.00915,45,92
5,5,15829.126,0.46539,-0.00285,12516.703,0.47142,0.01027,9909.4424,0.48004,0.0208,7835.48,0.48866,0.027,6217.2461,0.49607,0.03594,4905.291,0.50356,0.04051,3881.2737,0.51053,0.04826,3070.9827,0.51902,0.05295,2430.7778,0.52812,0.05708,1923.1537,0.53836,0.06184,1522.4358,0.54842,0.06664,1203.8446,0.55805,0.07107,952.86591,0.5701,0.07661,754.27557,0.58245,0.0803,596.71857,0.59401,0.08433,471.96338,0.60719,0.08996,373.20856,0.62018,0.09309,295.47278,0.63098,0.09903,233.87738,0.6442,0.10374,185.05922,0.65868,0.11013,146.35823,0.67773,0.11526,115.77804,0.69515,0.12095,91.6721,0.70885,0.12812,72.51701,0.73404,0.13358,57.36816,0.7494,0.15714,45.3629,0.7693,0.16884,35.93134,0.7833,0.16146,28.40909,0.82271,0.18683,22.48202,0.84266,0.19698,17.79613,0.85345,0.21213,14.06813,0.88174,0.28329,11.1448,0.93745,0.25509,8.81772,1.00379,0.35599,6.97545,1.00279,0.35893,5.5173,1.08132,0.30245,4.36941,1.24842,0.30307,3.45686,1.36118,0.40226,2.73547,1.35342,0.47299,2.16054,1.29244,0.4361,1.70952,1.26147,0.28735,1.35352,1.34151,0.08377,1.07079,1.55888,-0.06363,0.84734,1.84777,-0.04681,0.67072,2.06927,0.12702,0.53067,2.12463,0.49346,0.41976,1.89074,0.83863,0.33183,1.43335,0.95336,0.26261,0.96214,0.69838,0.20791,0.76341,0.1089,0.16452,1.07164,-0.58129,0.13007,1.9227,-0.99054,0.10309,3.04505,-0.79129,0.08153,4.02502,0.08312,0.06443,4.49829,1.22873,0.05102,4.25719,2.61835,0.04042,3.31568,3.50826,0.03192,2.08878,3.50439,0.02528,1.10571,2.46718,0.01999,2.75296,-2.20852,25,49
5,1,15829.126,0.43514,-0.01576,12516.703,0.44476,0.00042,9909.4424,0.45267,0.01305,7835.48,0.45999,0.02391,6217.2461,0.46935,0.03304,4905.291,0.47813,0.04295,3881.2737,0.48643,0.04826,3070.9827,0.49542,0.05202,2430.7778,0.50521,0.06105,1923.1537,0.51567,0.06731,1522.4358,0.52515,0.07287,1203.8446,0.53781,0.08038,952.86591,0.55158,0.08603,754.27557,0.56329,0.09176,596.71857,0.57615,0.09864,471.96338,0.59098,0.10551,373.20856,0.60767,0.11269,295.47278,0.62337,0.12007,233.87738,0.64034,0.12687,185.05922,0.65863,0.13376,146.35823,0.67893,0.1414,115.77804,0.69984,0.15074,91.6721,0.7215,0.1582,72.51701,0.74379,0.16645,57.36816,0.76638,0.17632,45.3629,0.78994,0.18705,35.93134,0.81645,0.19925,28.40909,0.84197,0.21599,22.48202,0.86938,0.23494,17.79613,0.90394,0.25781,14.06813,0.94167,0.28199,11.1448,0.98962,0.30627,8.81772,1.04616,0.3322,6.97545,1.11872,0.34456,5.5173,1.17858,0.35086,4.36941,1.2586,0.34693,3.45686,1.32125,0.3361,2.73547,1.38552,0.30697,2.16054,1.43945,0.27708,1.70952,1.48083,0.24556,1.35352,1.51121,0.21337,1.07079,1.53495,0.18496,0.84734,1.55218,0.16138,0.67072,1.56614,0.14311,0.53067,1.57621,0.12837,0.41976,1.58483,0.11935,0.33183,1.59364,0.11427,0.26261,1.60237,0.11474,0.20791,1.60986,0.12084,0.16452,1.61597,0.13045,0.13007,1.62326,0.14273,0.10309,1.63514,0.15864,0.08153,1.65141,0.1825,0.06443,1.6695,0.214,0.05102,1.68701,0.24863,0.04042,1.71588,0.2838,0.03192,1.7604,0.32961,0.02528,1.81021,0.39056,0.01999,1.85661,0.45898,25,74
5,5,15829.126,0.48301,0.00166,12516.703,0.49079,0.01462,9909.4424,0.49902,0.02357,7835.48,0.50836,0.03182,6217.2461,0.51599,0.03979,4905.291,0.52405,0.04469,3881.2737,0.53271,0.05151,3070.9827,0.54245,0.05727,2430.7778,0.55155,0.06206,1923.1537,0.56079,0.06911,1522.4358,0.57271,0.07242,1203.8446,0.58316,0.07804,952.86591,0.5951,0.08416,754.27557,0.60911,0.08923,596.71857,0.62061,0.09244,471.96338,0.635,0.09838,373.20856,0.64996,0.10427,295.47278,0.66577,0.11012,233.87738,0.68333,0.11788,185.05922,0.70033,0.12281,146.35823,0.71851,0.12937,115.77804,0.73686,0.13678,91.6721,0.75656,0.14384,72.51701,0.77642,0.14989,57.36816,0.7969,0.16105,45.3629,0.81714,0.17025,35.93134,0.84028,0.18404,28.40909,0.86441,0.19848,22.48202,0.8916,0.21811,17.79613,0.9261,0.23685,14.06813,0.96545,0.25847,11.1448,1.01128,0.278,8.81772,1.06539,0.2923,6.97545,1.12755,0.2933,5.5173,1.17837,0.29694,4.36941,1.24282,0.28123,3.45686,1.29513,0.26775,2.73547,1.33835,0.24153,2.16054,1.37904,0.21329,1.70952,1.40819,0.18813,1.35352,1.4298,0.16431,1.07079,1.44637,0.14343,0.84734,1.45864,0.12555,0.67072,1.46877,0.11284,0.53067,1.47696,0.10429,0.41976,1.48365,0.0987,0.33183,1.49047,0.0962,0.26261,1.49823,0.09809,0.20791,1.50643,0.10591,0.16452,1.51273,0.11752,0.13007,1.51936,0.13157,0.10309,1.52881,0.14687,0.08153,1.54456,0.16813,0.06443,1.56381,0.19727,0.05102,1.58329,0.23072,0.04042,1.60896,0.26306,0.03192,1.64997,0.30084,0.02528,1.70055,0.35074,0.01999,1.75037,0.41166,25,77
5,2,15829.126,0.48505,0.00678,12516.703,0.49444,0.01651,9909.4424,0.50119,0.02649,7835.48,0.51173,0.03483,6217.2461,0.51995,0.04066,4905.291,0.52763,0.04552,3881.2737,0.53733,0.0487,3070.9827,0.54493,0.05501,2430.7778,0.55403,0.05878,1923.1537,0.5636,0.06069,1522.4358,0.57387,0.06499,1203.8446,0.58364,0.06844,952.86591,0.59486,0.07339,754.27557,0.60627,0.07565,596.71857,0.61677,0.08057,471.96338,0.62913,0.08297,373.20856,0.64122,0.08782,295.47278,0.65192,0.09054,233.87738,0.66874,0.09681,185.05922,0.67925,0.10046,146.35823,0.69492,0.10569,115.77804,0.70931,0.11224,91.6721,0.72424,0.11871,72.51701,0.73944,0.12751,57.36816,0.75591,0.13665,45.3629,0.77444,0.14733,35.93134,0.79494,0.15951,28.40909,0.81861,0.17563,22.48202,0.84445,0.19486,17.79613,0.87915,0.21048,14.06813,0.91643,0.22559,11.1448,0.96227,0.23965,8.81772,1.01049,0.24196,6.97545,1.05636,0.23592,5.5173,1.10386,0.22907,4.36941,1.14438,0.21068,3.45686,1.1823,0.1916,2.73547,1.21066,0.17041,2.16054,1.2327,0.14735,1.70952,1.25055,0.1285,1.35352,1.264,0.1131,1.07079,1.2735,0.10054,0.84734,1.28017,0.09032,0.67072,1.28649,0.08385,0.53067,1.29272,0.07947,0.41976,1.29777,0.07889,0.33183,1.30307,0.08023,0.26261,1.30934,0.08441,0.20791,1.3173,0.09164,0.16452,1.32714,0.10393,0.13007,1.33549,0.12199,0.10309,1.34292,0.13998,0.08153,1.35521,0.15939,0.06443,1.37212,0.18296,0.05102,1.39687,0.21042,0.04042,1.42179,0.24318,0.03192,1.45282,0.2743,0.02528,1.49848,0.30848,0.01999,1.55575,0.3549,35,73
5,1,15829.126,0.38346,-0.01939,12516.703,0.39161,-0.00409,9909.4424,0.39686,0.00926,7835.48,0.40513,0.02338,6217.2461,0.41162,0.03041,4905.291,0.42047,0.0405,3881.2737,0.42952,0.04969,3070.9827,0.4387,0.05602,2430.7778,0.44931,0.06449,1923.1537,0.45984,0.07033,1522.4358,0.46996,0.07682,1203.8446,0.48323,0.08434,952.86591,0.49508,0.09165,754.27557,0.51048,0.09875,596.71857,0.52525,0.10513,471.96338,0.54094,0.11277,373.20856,0.55493,0.11972,295.47278,0.57535,0.1281,233.87738,0.59441,0.13629,185.05922,0.6141,0.1425,146.35823,0.6342,0.15053,115.77804,0.65686,0.15944,91.6721,0.68182,0.16752,72.51701,0.705,0.17521,57.36816,0.73529,0.1803,45.3629,0.75964,0.1903,35.93134,0.786,0.20537,28.40909,0.81307,0.21241,22.48202,0.84403,0.22834,17.79613,0.88708,0.24488,14.06813,0.93541,0.24841,11.1448,0.97337,0.26398,8.81772,1.03102,0.25061,6.97545,1.09634,0.25182,5.5173,1.12304,0.24926,4.36941,1.15588,0.22037,3.45686,1.19366,0.17726,2.73547,1.2456,0.14652,2.16054,1.28901,0.14157,1.70952,1.30423,0.15215,1.35352,1.29021,0.15808,1.07079,1.25842,0.14217,0.84734,1.23283,0.09686,0.67072,1.23062,0.0397,0.53067,1.27018,-0.02017,0.41976,1.34583,-0.04323,0.33183,1.42688,-0.00637,0.26261,1.47112,0.08568,0.20791,1.44614,0.20195,0.16452,1.34606,0.29025,0.13007,1.20241,0.30203,0.10309,1.07381,0.21462,0.08153,1.02463,0.04951,0.06443,1.09154,-0.11111,0.05102,1.31171,-0.23487,0.04042,1.61618,-0.19672,0.03192,1.8967,0.05313,0.02528,1.97306,0.44872,0.01999,1.78123,0.77335,25,84
5,1,15829.126,0.28629,-0.01009,12516.703,0.29145,0.00371,9909.4424,0.29964,0.01419,7835.48,0.30631,0.02254,6217.2461,0.31275,0.02944,4905.291,0.32065,0.0354,3881.2737,0.32934,0.04196,3070.9827,0.336,0.04627,2430.7778,0.34531,0.05044,1923.1537,0.35281,0.0551,1522.4358,0.36247,0.05867,1203.8446,0.37179,0.06234,952.86591,0.38146,0.06587,754.27557,0.39114,0.06904,596.71857,0.40334,0.073,471.96338,0.41384,0.07756,373.20856,0.42629,0.08178,295.47278,0.43624,0.08547,233.87738,0.45067,0.09095,185.05922,0.46223,0.09468,146.35823,0.47637,0.10056,115.77804,0.49101,0.10625,91.6721,0.50542,0.11283,72.51701,0.52074,0.12178,57.36816,0.54261,0.13044,45.3629,0.56448,0.139,35.93134,0.58864,0.14577,28.40909,0.61705,0.14979,22.48202,0.6477,0.14984,17.79613,0.67646,0.14484,14.06813,0.70347,0.13697,11.1448,0.72896,0.12505,8.81772,0.74752,0.11233,6.97545,0.76259,0.09861,5.5173,0.7746,0.08545,4.36941,0.78548,0.07382,3.45686,0.79366,0.06796,2.73547,0.79889,0.06272,2.16054,0.80016,0.05646,1.70952,0.80402,0.05075,1.35352,0.808,0.04347,1.07079,0.81577,0.04087,0.84734,0.82415,0.04072,0.67072,0.83303,0.04565,0.53067,0.83818,0.05703,0.41976,0.8377,0.06917,0.33183,0.83269,0.07657,0.26261,0.83002,0.07861,0.20791,0.83235,0.0781,0.16452,0.84354,0.07857,0.13007,0.86245,0.08426,0.10309,0.88752,0.0995,0.08153,0.91614,0.12789,0.06443,0.939,0.16696,0.05102,0.95102,0.21524,0.04042,0.95252,0.2559,0.03192,0.95658,0.2829,0.02528,0.97477,0.29969,0.01999,1.01033,0.31679,35,80
5,1,15829.126,0.4104,-0.01515,12516.703,0.41468,0.00139,9909.4424,0.42159,0.01386,7835.48,0.42861,0.02692,6217.2461,0.43755,0.03604,4905.291,0.44614,0.04514,3881.2737,0.45557,0.05276,3070.9827,0.46492,0.06168,2430.7778,0.47679,0.06706,1923.1537,0.48535,0.07361,1522.4358,0.49907,0.0815,1203.8446,0.5126,0.08947,952.86591,0.52552,0.09596,754.27557,0.54001,0.10169,596.71857,0.5576,0.1079,471.96338,0.57463,0.1161,373.20856,0.59238,0.12169,295.47278,0.61122,0.12788,233.87738,0.63101,0.13541,185.05922,0.65256,0.1407,146.35823,0.67513,0.14782,115.77804,0.69812,0.15209,91.6721,0.7213,0.1579,72.51701,0.74654,0.16496,57.36816,0.77426,0.17166,45.3629,0.80471,0.17468,35.93134,0.83568,0.17676,28.40909,0.86738,0.17736,22.48202,0.89942,0.17119,17.79613,0.93108,0.16318,14.06813,0.95796,0.15125,11.1448,0.98259,0.13791,8.81772,1.00194,0.12318,6.97545,1.0179,0.10968,5.5173,1.03228,0.09608,4.36941,1.04201,0.08632,3.45686,1.05145,0.0761,2.73547,1.05872,0.06948,2.16054,1.06487,0.06404,1.70952,1.07105,0.05935,1.35352,1.0766,0.0563,1.07079,1.08272,0.05434,0.84734,1.08766,0.05506,0.67072,1.09273,0.05696,0.53067,1.09786,0.05771,0.41976,1.10452,0.06118,0.33183,1.11061,0.06783,0.26261,1.1159,0.07509,0.20791,1.12215,0.08314,0.16452,1.13002,0.09281,0.13007,1.14075,0.10553,0.10309,1.15184,0.12173,0.08153,1.1632,0.14073,0.06443,1.17737,0.1618,0.05102,1.19764,0.18408,0.04042,1.22341,0.21654,0.03192,1.24797,0.25921,0.02528,1.27144,0.30212,0.01999,1.30228,0.3414,25,90
